item_name,location,qty_available,canonical_item_name,search_query
Ареометр,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,Ареометр,Ареометр
пикнометр – определение плотности АТ,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,пикнометр – определение плотности АТ,пикнометр – определение плотности АТ
Аппарат количественного определения воды АКОВ,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,Аппарат количественного определения воды АКОВ,Аппарат количественного определения воды АКОВ
ИК-Фурье спектрометр,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,ИК-Фурье спектрометр,ИК-Фурье спектрометр
Анализатор загрязнений жидкостей ГРАН 152,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,Анализатор загрязнений жидкостей ГРАН 152,Анализатор загрязнений жидкостей ГРАН 152
Аппарат определения мехпримесей в топливе ПВФ35/1н,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,Аппарат определения мехпримесей в топливе ПВФ35/1н,Аппарат определения мехпримесей в топливе ПВФ35/1н
Кулометрический титратор для определения содержания воды методом карла Фишера,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,Кулометрический титратор для определения содержания воды методом карла Фишера,Кулометрический титратор для определения содержания воды методом карла Фишера
Рефрактометр ИРФ-454,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,Рефрактометр ИРФ-454,Рефрактометр ИРФ-454
Система автоматического титрования 170,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,Система автоматического титрования 170,Система автоматического титрования 170
Аппарат определения температуры помутнения и начала кристаллизации Кристалл 10Э,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,Аппарат определения температуры помутнения и начала кристаллизации Кристалл 10Э,Аппарат определения температуры помутнения и начала кристаллизации Кристалл 10Э
Прибор ПОЗ Т. Виброметр «Корсар» Прибор определения фактических смол ПОС-01 Электропечь муфельная «СНОЛ» Универсальное устройство пробоподготовки Весы ЕК -200 G,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 506В",,"Прибор ПОЗ Т. Виброметр ""Корсар"" Прибор определения фактических смол ПОС-01 Электропечь муфельная ""СНОЛ"" Универсальное устройство пробоподготовки Весы ЕК -200 G","Прибор ПОЗ Т. Виброметр ""Корсар"" Прибор определения фактических смол ПОС-01 Электропечь муфельная ""СНОЛ"" Универсальное устройство пробоподготовки Весы ЕК -200 G"
"Комплект учебной мебели (столы, стулья, доска)","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 503В",,Комплект учебной мебели,Комплект учебной мебели
Набор химической посуды Мультимедийный проектор,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 503В",1,Мультимедийный проектор,Мультимедийный проектор
"Дисплей TFT (Монитор Samsung LCD 17""710 N TFT)","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 503В",2,Дисплей TFT,Дисплей TFT
Рабочие места . Компьютер преподавателя НР Р3130 РRО,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 503В",1,Компьютер преподавателя,Компьютер преподавателя
РН-метр РН-150М,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 503В",,РН-метр РН-150М,РН-метр РН-150М
Плазменный телевизор с креплением,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 503В",,Плазменный телевизор с креплением,Плазменный телевизор с креплением
"Мост реохордный р38, Дистиллятор электрический Д25","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 503В",2,"Мост реохордный р38, Дистиллятор электрический Д25","Мост реохордный р38, Дистиллятор электрический Д25"
Измеритель плотности жидкостей цифровой лабораторный ВИП-2,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 503В",,Измеритель плотности жидкостей цифровой лабораторный ВИП-2,Измеритель плотности жидкостей цифровой лабораторный ВИП-2
"Комплект учебной мебели (столы, стулья, доска)","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 502В",,Комплект учебной мебели,Комплект учебной мебели
Рабочая станция Р-4,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 502В",2,Рабочая станция Р-4,Рабочая станция Р-4
Рабочая станция тип 2HP 260 G2,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 502В",2,Рабочая станция тип 2HP 260 G2,Рабочая станция тип 2HP 260 G2
Принтер НР -1320,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 502В",1,Принтер НР -1320,Принтер НР -1320
Рабочие места,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 502В",2,Рабочие места,Рабочие места
Проектор мультимедийный PANASONIK,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 502В",1,Мультимедийный проектор Panasonic,Мультимедийный проектор Panasonic
Доска аудиторная передвижная поворотная,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 502В",,Доска аудиторная передвижная поворотная,Доска аудиторная передвижная поворотная
Кондиционер KSGF70 Экран настенный,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 502В",1,Кондиционер KSGF70 Экран настенный,Кондиционер KSGF70 Экран настенный
"Комплект учебной мебели (столы, стулья, доска)","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Комплект учебной мебели,Комплект учебной мебели
Интерактивная проекционная система Smart board,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Интерактивная проекционная система Smart board,Интерактивная проекционная система Smart board
Эндоскоп –жесткий технический (угол 90 град.),"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Эндоскоп –жесткий технический,Эндоскоп –жесткий технический
Диапроектор ЛЭТИ-60 (для подсветки),"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Диапроектор ЛЭТИ-60 (для подсветки),Диапроектор ЛЭТИ-60 (для подсветки)
Микроскоп бинокулярный МБС-10,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",2,Микроскоп бинокулярный МБС-10,Микроскоп бинокулярный МБС-10
Микроскоп МБС-2,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Микроскоп МБС-2,Микроскоп МБС-2
Дефектоскоп ДАМИ-С09,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Дефектоскоп ДАМИ-С09,Дефектоскоп ДАМИ-С09
Лампа УФО (КД- 33А),"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Лампа УФО,Лампа УФО
Дефектоскоп ПМД-70,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Дефектоскоп ПМД-70,Дефектоскоп ПМД-70
Установка 601-64С для магнитного контроля и выявления дефектов стальных деталей,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Установка 601-64С для магнитного контроля и выявления дефектов стальных деталей,Установка 601-64С для магнитного контроля и выявления дефектов стальных деталей
Ротор турбины ГТД,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Ротор турбины ГТД,Ротор турбины ГТД
Комплект винта ВИШ – 306А,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Комплект винта ВИШ – 306А,Комплект винта ВИШ – 306А
Диск ротора турбины,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Диск ротора турбины,Диск ротора турбины
Комплект рабочих лопаток,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Комплект рабочих лопаток,Комплект рабочих лопаток
Автомат перекоса вертолета,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Б",,Автомат перекоса вертолета,Автомат перекоса вертолета
"Комплект учебной мебели (столы, стулья, доска)","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",,Комплект учебной мебели,Комплект учебной мебели
Стационарный проектор Epson EB141 OWI Автоматизированная лабораторная установка для исследования свойств полупроводниковых материалов МВ-ЭХ . Лабораторный стенд «Изучение диэлектрической проницаемости и диэлектрических потерь в твердых диэлектриках» МВ-004,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",1,"Мультимедийный проектор Epson EB141 OWI Автоматизированная лабораторная установка для исследования свойств полупроводниковых материалов МВ-ЭХ. Лабораторный стенд ""Изучение диэлектрической проницаемости и диэлектрических потерь в твердых диэлектриках"" МВ-004","Мультимедийный проектор Epson EB141 OWI Автоматизированная лабораторная установка для исследования свойств полупроводниковых материалов МВ-ЭХ. Лабораторный стенд ""Изучение диэлектрической проницаемости и диэлектрических потерь в твердых диэлектриках"" МВ-004"
Шлифовально –полировальный станок МР-2,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",,Шлифовально –полировальный станок МР-2,Шлифовально –полировальный станок МР-2
Установка для изучения температурной зависимости электропроводности металлов и полупроводников ФПК-07 Лабораторный стенд «Изучение электрической прочности твердых диэлектриков» МВ-002. Микроскоп металлографический для изучения микроструктур сплавов МИМ-7 Лабораторный комплекс по определению химического состава сплавов «Искролайн-100» Лабораторный комплекс «Материаловедение»,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",,"Установка для изучения температурной зависимости электропроводности металлов и полупроводников ФПК-07 Лабораторный стенд ""Изучение электрической прочности твердых диэлектриков"" МВ-002. Микроскоп металлографический для изучения микроструктур сплавов МИМ-7 Лабораторный комплекс по определению химического состава сплавов ""Искролайн-100"" Лабораторный комплекс ""Материаловедение""","Установка для изучения температурной зависимости электропроводности металлов и полупроводников ФПК-07 Лабораторный стенд ""Изучение электрической прочности твердых диэлектриков"" МВ-002. Микроскоп металлографический для изучения микроструктур сплавов МИМ-7 Лабораторный комплекс по определению химического состава сплавов ""Искролайн-100"" Лабораторный комплекс ""Материаловедение"""
"Комплект учебной мебели (столы, стулья, доска)","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",,Комплект учебной мебели,Комплект учебной мебели
Интерактивная проекционная система Smart board,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",,Интерактивная проекционная система Smart board,Интерактивная проекционная система Smart board
Эндоскоп –жесткий технический (угол 90 град.),"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",,Эндоскоп –жесткий технический,Эндоскоп –жесткий технический
Диапроектор ЛЭТИ-60 (для подсветки),"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",,Диапроектор ЛЭТИ-60 (для подсветки),Диапроектор ЛЭТИ-60 (для подсветки)
Микроскоп бинокулярный МБС-10,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",2,Микроскоп бинокулярный МБС-10,Микроскоп бинокулярный МБС-10
Микроскоп МБС-2,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 201Б",,Микроскоп МБС-2,Микроскоп МБС-2
"Комплект учебной мебели (столы, стулья,доска) Доска интерактивеая HITACHI","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 403Д",1,Комплект учебной мебели,Комплект учебной мебели
Мультимед. ультракороткофокусный проектор EPSON,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 403Д",1,Мультимедийный проектор Epson,Мультимедийный проектор Epson
Моноблок LENOVO IDEACENRE c 445G 21.5*,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 403Д",7,Моноблок LENOVO IDEACENRE c 445G 21. 5*,Моноблок LENOVO IDEACENRE c 445G 21. 5*
"Комплект учебной мебели (столы, стулья, доска) Интерактивная проекционная система SMARTBOARD","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 402Д",1,Комплект учебной мебели,Комплект учебной мебели
Компьютер преподавателя HP P3130 PRO,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 402Д",1,Компьютер преподавателя,Компьютер преподавателя
"Комплект учебной мебели (столы, стулья,доска) Интерактивная доска ACTIV BOARD 95 216*116","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Д",1,Комплект учебной мебели,Комплект учебной мебели
Рабочая станция тип2 НР 260G22vR73ES,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Д",8,Рабочая станция тип2 НР 260G22vR73ES,Рабочая станция тип2 НР 260G22vR73ES
) Компьютер преподавателя (ноутбук) ASUS,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Д",1,Компьютер преподавателя,Компьютер преподавателя
Устр-во отображения информ. проектор EPSON EB-970,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 401Д",1,Мультимедийный проектор Epson EB-970,Мультимедийный проектор Epson EB-970
Комплект мебели учебной,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 104А",,Комплект учебной мебели,Комплект учебной мебели
"моноблок LENOVO THINK CENTRE EDGE 72Z 20""","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 104А",10,"моноблок LENOVO THINK CENTRE EDGE 72Z 20""","моноблок LENOVO THINK CENTRE EDGE 72Z 20"""
Комплект мебели учебной,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,Комплект учебной мебели,Комплект учебной мебели
"монитор SAMSUNG 17"" 757 P","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,"монитор SAMSUNG 17"" 757 P","монитор SAMSUNG 17"" 757 P"
"монитор 17"" SAMSUNG 795MB TCO-99","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",2,"монитор 17"" SAMSUNG 795MB TCO-99","монитор 17"" SAMSUNG 795MB TCO-99"
монитор SAMSUNG 793 DF TCO 03,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,монитор SAMSUNG 793 DF TCO 03,монитор SAMSUNG 793 DF TCO 03
LB17H9LYA29710L,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,LB17H9LYA29710L,LB17H9LYA29710L
"моноблок LENOVO THINK CENTRE EDGE 72Z 20""","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",2,"моноблок LENOVO THINK CENTRE EDGE 72Z 20""","моноблок LENOVO THINK CENTRE EDGE 72Z 20"""
ноутбук FUJITSU-STEMENS AMILJ D6820 PIV 2400 256MB 20GB V32MB FDD OOMB,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,ноутбук FUJITSU-STEMENS AMILJ D6820 PIV 2400 256MB 20GB V32MB FDD OOMB,ноутбук FUJITSU-STEMENS AMILJ D6820 PIV 2400 256MB 20GB V32MB FDD OOMB
рабочая станция CORE2 6550,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,рабочая станция CORE2 6550,рабочая станция CORE2 6550
в т. ч: сист. бл. CORE2 6550/FAN/ASUS,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,в т. ч: сист. бл. CORE2 6550/FAN/ASUS,в т. ч: сист. бл. CORE2 6550/FAN/ASUS
"монитор19"" TFT","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,"монитор19"" TFT","монитор19"" TFT"
труба аэродинамическая дозвуковая УЛАК-1,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,труба аэродинамическая дозвуковая УЛАК-1,труба аэродинамическая дозвуковая УЛАК-1
экран на штативе SCREENMEDIA APOLLO T,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,экран на штативе SCREENMEDIA APOLLO T,экран на штативе SCREENMEDIA APOLLO T
столик для проектора РТ-1,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 103А",,столик для проектора РТ-1,столик для проектора РТ-1
Комплект мебели учебной,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,Комплект учебной мебели,Комплект учебной мебели
акустическая система с креплением JBL CONTROL 25,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,акустическая система с креплением JBL CONTROL 25,акустическая система с креплением JBL CONTROL 25
видеопроектор SANYO PLC-ХT 21 с объективом SANYO LNS-T с кроншт. креп. к потолку SMS,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,Мультимедийный проектор SANYO PLC-ХT 21 с объективом SANYO LNS-T с кроншт. креп. к потолку SMS,Мультимедийный проектор SANYO PLC-ХT 21 с объективом SANYO LNS-T с кроншт. креп. к потолку SMS
доска интерактивная HITACHI,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,доска интерактивная HITACHI,доска интерактивная HITACHI
доска трехстворчатая аудиторная пластиковая,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,доска трехстворчатая аудиторная пластиковая,доска трехстворчатая аудиторная пластиковая
кафедра (трибуна мультимедийная ) со стойкой HELIOS MEБ.330 NN2 и с комп. обор,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,Смартфон iOS для тестирования,Смартфон iOS для тестирования
лаборатория измерения механических усилий и деформаций,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,лаборатория измерения механических усилий и деформаций,лаборатория измерения механических усилий и деформаций
система СИИТ-2 №1,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,система СИИТ-2 №1,система СИИТ-2 №1
стапель для статических испытаний авиационных конструкций,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,стапель для статических испытаний авиационных конструкций,стапель для статических испытаний авиационных конструкций
монитор LG 17'' F 700 B,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,монитор LG 17'' F 700 B,монитор LG 17'' F 700 B
сист. блок P4-2800PRESCOTT533MHz+FAN/ASUS SIS651 P4SPMX+SB+SV+L/2*256M PC3200/,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",2,сист. блок P4-2800PRESCOTT533MHz+FAN/ASUS SIS651 P4SPMX+SB+SV+L/2*256M PC3200/,сист. блок P4-2800PRESCOTT533MHz+FAN/ASUS SIS651 P4SPMX+SB+SV+L/2*256M PC3200/
кессон,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,кессон,кессон
нивелир,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,нивелир,нивелир
стапель,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 102А",,стапель,стапель
Комплект мебели учебной,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,Комплект учебной мебели,Комплект учебной мебели
ноутбук TOSHIBA A9-RU T5470,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,ноутбук TOSHIBA A9-RU T5470,ноутбук TOSHIBA A9-RU T5470
"осциллограф С1-93, 06022","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,"осциллограф С1-93, 06022","осциллограф С1-93, 06022"
весы аэродинамические,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,весы аэродинамические,весы аэродинамические
принтер HP LJ-1320,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,принтер HP LJ-1320,принтер HP LJ-1320
рабочая станция CORE2 6550,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,рабочая станция CORE2 6550,рабочая станция CORE2 6550
в т. ч: сист. бл. CORE2 6550/FAN/ASUS,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,в т. ч: сист. бл. CORE2 6550/FAN/ASUS,в т. ч: сист. бл. CORE2 6550/FAN/ASUS
"монитор19"" TFT","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,"монитор19"" TFT","монитор19"" TFT"
сканер HP SJ 3800,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,сканер HP SJ 3800,сканер HP SJ 3800
аэродинамическая труба,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 101А",,аэродинамическая труба,аэродинамическая труба
"Комплект учебной мебели (стулья, столы, доска)","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",,Комплект учебной мебели,Комплект учебной мебели
колесо тормозное КТ-14,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",2,колесо тормозное КТ-14,колесо тормозное КТ-14
планшет монтаж колес КТ171 на подставке,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",,планшет монтаж колес КТ171 на подставке,планшет монтаж колес КТ171 на подставке
"стенд противопожарная система и НГ из комплекта """"УЧЕБНЫЙ КЛАСС - ИЛ-86""""","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",,"стенд противопожарная система и НГ из комплекта ""УЧЕБНЫЙ КЛАСС - ИЛ-86""","стенд противопожарная система и НГ из комплекта ""УЧЕБНЫЙ КЛАСС - ИЛ-86"""
стенд электронноимпульсная противооблединительная система самолета ИЛ-86,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",,стенд электронноимпульсная противооблединительная система самолета ИЛ-86,стенд электронноимпульсная противооблединительная система самолета ИЛ-86
стенд гидравлический гидроприводы и гидромашины (СГУ-СТ-08-6ЛР-02) (ТИП 1),"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",,стенд гидравлический гидроприводы и гидромашины,стенд гидравлический гидроприводы и гидромашины
стенд гидравлический гидромашины и гидроприводы (СГУ-АПН-08-5ЛР-01) (ТИП 2),"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",,стенд гидравлический гидромашины и гидроприводы,стенд гидравлический гидромашины и гидроприводы
стенд гидравлический механика жидкости (ТМЖ 2В-09-12ЛР-01) (ТИП 3),"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",,стенд гидравлический механика жидкости,стенд гидравлический механика жидкости
"монитор SAMSUNG 17"""" 757 P","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",5,"монитор SAMSUNG 17"" 757 P","монитор SAMSUNG 17"" 757 P"
"монитор 17"""" SAMSUNG 795MB TCO-99","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",,"монитор 17"" SAMSUNG 795MB TCO-99","монитор 17"" SAMSUNG 795MB TCO-99"
LE17KX826049W,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",,LE17KX826049W,LE17KX826049W
"ПК FORMOZA P4-3.0 2MB EM64T/MB I915PL+SB+L/FAN/2*256M PC3200/3""""/80.0G (сист. блок)","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 203А",6,"ПК FORMOZA P4-3. 0 2MB EM64T/MB I915PL+SB+L/FAN/2*256M PC3200/3""/80. 0G","ПК FORMOZA P4-3. 0 2MB EM64T/MB I915PL+SB+L/FAN/2*256M PC3200/3""/80. 0G"
"Комплект учебной мебели (стулья, столы)","г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 202А Учебная аудитория для проведения занятия лекционного типа",,Комплект учебной мебели,Комплект учебной мебели
акустическая система с креплением JBL CONTROL 25,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 202А Учебная аудитория для проведения занятия лекционного типа",2,акустическая система с креплением JBL CONTROL 25,акустическая система с креплением JBL CONTROL 25
кафедра стойка мультимедийная HELIOS MEБ 620.691 С МОДУЛЕМ QTEХ MDM-440,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 202А Учебная аудитория для проведения занятия лекционного типа",,Смартфон iOS для тестирования,Смартфон iOS для тестирования
стойка амортизационная препарированная самолета ТУ-134,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 202А Учебная аудитория для проведения занятия лекционного типа",,стойка амортизационная препарированная самолета ТУ-134,стойка амортизационная препарированная самолета ТУ-134
автомат перекоса компьютер преподавателя HP P3130 PRO,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 202А Учебная аудитория для проведения занятия лекционного типа",,Компьютер преподавателя,Компьютер преподавателя
многоформатный переключатель коммутатор KRAMER VP-23 C,"г. Москва, Кронштадтский бульвар, д.20 | Помещение для проведения практических занятий, 202А Учебная аудитория для проведения занятия лекционного типа",,Коммутатор,Коммутатор
